8394362,31.37,76.52,1009.96,21.07,1525.24,1.229,1.6848,1616.14,1.302,1.5338,50,poor
8400231,31.40,76.31,1009.96,22.81,1440.78,1.161,1.8422,1617.22,1.303,1.5321,50,poor
8406100,31.43,76.22,1009.97,25.29,1486.72,1.198,1.7544,1621.52,1.307,1.5254,50,poor
8411969,31.45,76.16,1009.97,26.98,1495.20,1.205,1.7388,1627.30,1.311,1.5164,50,poor
8417838,31.47,76.11,1009.97,28.38,1486.20,1.198,1.7553,1624.66,1.309,1.5205,50,poor
8423707,31.49,76.09,1009.97,29.38,1498.34,1.207,1.7330,1623.58,1.308,1.5222,50,poor
8429576,31.51,76.03,1009.98,30.12,1508.28,1.215,1.7150,1624.94,1.309,1.5201,50,poor
8435445,31.52,76.00,1009.98,30.89,1489.60,1.200,1.7491,1621.70,1.307,1.5251,50,poor
8441314,31.54,75.96,1009.98,31.41,1507.66,1.215,1.7161,1621.78,1.307,1.5250,50,poor
8447183,31.55,75.92,1009.98,31.93,1499.06,1.208,1.7317,1626.16,1.310,1.5182,50,poor
8453052,31.56,75.91,1009.98,32.49,1500.84,1.209,1.7285,1631.34,1.315,1.5102,50,poor
8458921,31.57,75.89,1009.98,32.64,1565.60,1.262,1.6156,1632.44,1.316,1.5085,50,poor
8464790,31.58,75.88,1009.98,32.89,1498.32,1.207,1.7331,1630.12,1.314,1.5121,50,poor
8470659,31.59,75.87,1009.98,33.30,1517.00,1.222,1.6994,1627.92,1.312,1.5155,50,poor
8476528,31.61,75.84,1009.98,33.27,1508.48,1.216,1.7147,1625.48,1.310,1.5193,50,poor
8482397,31.62,75.77,1009.98,33.48,1508.68,1.216,1.7143,1628.62,1.312,1.5144,50,poor
8488266,31.63,75.77,1009.98,33.40,1507.10,1.215,1.7171,1635.86,1.318,1.5033,50,poor
8494135,31.64,75.78,1009.98,33.64,1501.24,1.210,1.7277,1625.34,1.310,1.5195,50,poor
8500004,31.65,75.79,1009.97,33.83,1509.44,1.216,1.7129,1622.72,1.308,1.5235,50,poor
8505873,31.66,75.76,1009.98,34.04,1510.76,1.217,1.7106,1626.80,1.311,1.5172,50,poor
8511742,31.67,75.72,1009.98,34.01,1510.18,1.217,1.7116,1632.28,1.315,1.5088,50,poor
8517611,31.68,75.67,1009.99,34.10,1508.42,1.216,1.7148,1629.74,1.313,1.5127,50,poor
8523480,31.69,75.65,1009.99,34.04,1510.40,1.217,1.7112,1631.58,1.315,1.5098,50,poor
8529349,31.69,75.66,1009.99,34.15,1508.90,1.216,1.7139,1633.86,1.317,1.5063,50,poor
8535218,31.70,75.63,1009.99,34.29,1514.46,1.220,1.7039,1636.08,1.318,1.5029,50,poor
8541087,31.71,75.56,1009.98,34.10,1510.16,1.217,1.7116,1631.30,1.315,1.5103,50,poor
8546956,31.72,75.58,1009.98,34.40,1511.54,1.218,1.7092,1637.58,1.320,1.5006,50,poor
8552825,31.72,75.57,1009.98,34.51,1509.04,1.216,1.7136,1637.14,1.319,1.5013,50,poor
8558694,31.73,75.55,1009.98,34.37,1508.88,1.216,1.7139,1631.68,1.315,1.5097,50,poor
8564563,31.74,75.53,1009.99,34.34,1513.36,1.220,1.7059,1635.12,1.318,1.5044,50,poor
8570432,31.75,75.52,1009.99,34.43,1502.88,1.211,1.7248,1630.02,1.314,1.5122,50,poor
8576301,31.75,75.50,1009.99,34.51,1502.46,1.211,1.7255,1610.14,1.298,1.5433,50,poor
8582170,31.76,75.59,1009.99,34.71,1500.56,1.209,1.7290,1615.84,1.302,1.5343,50,poor
8588039,31.77,75.58,1009.99,34.43,1501.62,1.210,1.7271,1618.58,1.304,1.5300,50,poor
8593908,31.78,75.55,1009.99,34.48,1504.18,1.212,1.7224,1604.80,1.293,1.5517,50,poor
8599777,31.78,75.53,1009.98,34.65,1505.48,1.213,1.7201,1622.26,1.307,1.5243,50,poor
8605646,31.79,75.54,1009.98,34.71,1499.28,1.208,1.7313,1621.42,1.307,1.5256,50,poor
8611515,31.79,75.51,1009.98,34.79,1507.34,1.215,1.7167,1623.78,1.309,1.5219,50,poor
8617384,31.80,75.46,1009.98,34.71,1510.08,1.217,1.7118,1625.92,1.310,1.5186,50,poor
8623253,31.80,75.45,1009.98,34.76,1507.92,1.215,1.7157,1626.40,1.311,1.5178,50,poor
8629122,31.81,75.40,1009.98,34.90,1502.48,1.211,1.7255,1629.46,1.313,1.5131,50,poor
8634991,31.82,75.38,1009.98,34.88,1506.20,1.214,1.7188,1629.46,1.313,1.5131,50,poor
8640860,31.82,75.33,1009.98,34.74,1512.16,1.219,1.7080,1630.98,1.314,1.5108,50,poor
8646729,31.83,75.33,1009.98,34.88,1506.08,1.214,1.7190,1622.28,1.307,1.5242,50,poor
8652598,31.84,75.30,1009.98,34.68,1506.88,1.214,1.7175,1623.90,1.309,1.5217,50,poor
8658467,31.84,75.31,1009.98,34.79,1517.88,1.223,1.6978,1633.48,1.316,1.5069,50,poor
8664336,31.85,75.27,1009.99,34.79,1517.28,1.223,1.6989,1632.50,1.316,1.5084,50,poor
8670205,31.86,75.29,1009.99,34.93,1506.46,1.214,1.7183,1630.10,1.314,1.5121,50,poor
8676074,31.86,75.29,1009.99,34.88,1499.50,1.208,1.7309,1629.78,1.313,1.5126,50,poor
8681943,31.87,75.33,1009.99,34.76,1526.98,1.231,1.6818,1629.80,1.313,1.5126,50,poor
8687812,31.87,75.31,1009.99,34.99,1494.12,1.204,1.7407,1628.86,1.313,1.5140,50,poor
8693681,31.88,75.33,1009.99,34.88,1511.08,1.218,1.7100,1628.32,1.312,1.5149,50,poor
8699550,31.89,75.36,1009.99,35.11,1511.26,1.218,1.7097,1633.50,1.316,1.5069,50,poor
8705419,31.89,75.37,1009.98,34.79,1481.98,1.194,1.7632,1623.50,1.308,1.5223,50,poor
8711288,31.90,75.35,1009.98,34.93,1483.04,1.195,1.7612,1631.98,1.315,1.5092,50,poor
8717157,31.90,75.33,1009.99,34.85,1487.32,1.199,1.7533,1636.02,1.318,1.5030,50,poor
8723026,31.91,75.29,1009.98,35.05,1485.42,1.197,1.7568,1639.18,1.321,1.4982,50,poor
8728895,31.91,75.26,1009.99,34.76,1485.44,1.197,1.7568,1634.00,1.317,1.5061,50,poor
8734764,31.92,75.24,1009.99,34.71,1485.46,1.197,1.7567,1635.12,1.318,1.5044,50,poor
8740633,31.93,75.25,1009.98,34.99,1483.76,1.196,1.7599,1636.18,1.319,1.5028,50,poor
8746502,31.93,75.24,1009.98,34.68,1484.72,1.196,1.7581,1636.90,1.319,1.5017,50,poor
8752371,31.93,75.21,1009.98,34.90,1485.02,1.197,1.7575,1637.50,1.320,1.5008,50,poor
8758240,31.94,75.19,1009.99,34.85,1485.12,1.197,1.7574,1639.44,1.321,1.4978,50,poor
8764109,31.94,75.20,1010.00,34.82,1483.76,1.196,1.7599,1638.34,1.320,1.4995,50,poor
8769978,31.95,75.18,1009.99,34.90,1479.38,1.192,1.7681,1638.70,1.321,1.4989,50,poor
8775847,31.95,75.16,1010.00,34.88,1479.74,1.192,1.7674,1637.64,1.320,1.5005,50,poor
8781716,31.95,75.16,1009.99,34.96,1478.06,1.191,1.7705,1641.06,1.322,1.4953,50,poor
8787585,31.96,75.13,1009.99,34.96,1475.82,1.189,1.7747,1640.96,1.322,1.4955,50,poor
8793454,31.96,75.14,1009.99,34.88,1475.50,1.189,1.7753,1632.48,1.316,1.5085,50,poor
8799323,31.97,75.14,1010.00,34.79,1474.62,1.188,1.7770,1637.72,1.320,1.5004,50,poor
8805192,31.97,75.14,1009.99,34.82,1475.18,1.189,1.7759,1644.92,1.326,1.4895,50,poor
8811061,31.97,75.19,1009.99,34.82,1473.22,1.187,1.7796,1640.20,1.322,1.4966,50,poor
8816930,31.98,75.20,1009.99,34.85,1477.04,1.190,1.7724,1642.08,1.323,1.4938,50,poor
8822799,31.98,75.18,1009.99,34.85,1471.64,1.186,1.7826,1646.52,1.327,1.4871,50,poor
8828668,31.99,75.18,1009.99,35.05,1473.46,1.187,1.7792,1643.26,1.324,1.4920,50,poor
8834537,31.99,75.18,1009.99,34.88,1472.90,1.187,1.7802,1643.38,1.324,1.4918,50,poor
8840406,31.99,75.16,1010.00,35.16,1470.60,1.185,1.7846,1645.00,1.326,1.4894,50,poor
8846275,32.00,75.14,1010.00,34.96,1470.98,1.185,1.7839,1644.62,1.325,1.4899,50,poor
8852144,32.00,75.14,1010.00,34.85,1473.38,1.187,1.7793,1646.84,1.327,1.4866,50,poor
8858013,32.01,75.13,1010.01,34.88,1474.34,1.188,1.7775,1649.94,1.330,1.4819,50,poor
8863882,32.01,75.10,1010.00,34.99,1474.64,1.188,1.7769,1676.34,1.351,1.4428,50,poor
8869751,32.01,75.08,1010.00,34.88,1475.70,1.189,1.7750,1676.60,1.351,1.4424,50,poor
8875620,32.02,75.07,1010.01,34.90,1473.52,1.187,1.7791,1690.06,1.362,1.4230,50,poor
8881489,32.02,75.07,1010.01,34.90,1470.48,1.185,1.7848,1680.88,1.355,1.4362,50,poor
8887358,32.02,75.10,1010.00,34.90,1475.90,1.189,1.7746,1680.76,1.354,1.4364,50,poor
8893227,32.03,75.13,1010.01,34.85,1474.48,1.188,1.7773,1685.44,1.358,1.4296,50,poor
8899096,32.03,75.13,1010.00,34.82,1472.04,1.186,1.7819,1699.72,1.370,1.4092,50,poor
8904965,32.03,75.11,1010.01,34.93,1469.40,1.184,1.7869,1696.18,1.367,1.4142,50,poor
8910834,32.04,75.11,1010.00,34.90,1471.72,1.186,1.7825,1699.24,1.369,1.4099,50,poor
8916703,32.04,75.10,1010.01,34.90,1470.36,1.185,1.7850,1701.22,1.371,1.4071,50,poor
8922572,32.04,75.09,1010.01,35.05,1471.22,1.186,1.7834,1703.98,1.373,1.4032,50,poor
8928441,32.05,75.09,1010.01,34.88,1469.20,1.184,1.7872,1691.30,1.363,1.4212,50,poor
8934310,32.05,75.10,1010.02,34.82,1470.38,1.185,1.7850,1700.34,1.370,1.4083,50,poor
8940179,32.05,75.06,1010.01,34.93,1471.34,1.186,1.7832,1709.08,1.377,1.3960,50,poor
8946048,32.06,75.07,1010.02,34.85,1468.56,1.183,1.7884,1640.58,1.322,1.4961,50,poor
8951917,32.06,75.06,1010.02,34.85,1468.78,1.184,1.7880,1692.86,1.364,1.4190,50,poor
8957786,32.06,75.10,1010.02,34.93,1470.18,1.185,1.7854,1699.32,1.369,1.4098,50,poor
8963655,32.06,75.09,1010.02,35.02,1465.42,1.181,1.7944,1704.36,1.373,1.4027,50,poor
8969524,32.07,75.06,1010.02,35.02,1470.34,1.185,1.7851,1706.08,1.375,1.4002,50,poor
8975393,32.07,75.06,1010.02,34.99,1474.24,1.188,1.7777,1707.06,1.376,1.3989,50,poor
8981262,32.07,75.05,1010.03,34.96,1470.40,1.185,1.7850,1712.44,1.380,1.3913,50,poor
8987131,32.08,75.01,1010.02,34.85,1469.30,1.184,1.7870,1712.66,1.380,1.3910,50,poor
8993000,32.08,74.99,1010.03,34.88,1468.78,1.184,1.7880,1617.62,1.304,1.5315,50,poor
8998869,32.08,74.96,1010.02,34.96,1465.22,1.181,1.7948,1629.72,1.313,1.5127,50,poor
9004738,32.08,74.96,1010.01,35.13,1462.38,1.178,1.8002,1642.62,1.324,1.4930,50,poor
9010607,32.09,74.97,1010.01,34.93,1461.50,1.178,1.8019,1670.98,1.347,1.4507,50,poor
9016476,32.09,74.97,1010.01,35.05,1460.54,1.177,1.8038,1655.88,1.334,1.4730,50,poor
9022345,32.09,74.98,1010.01,35.08,1459.28,1.176,1.8062,1643.62,1.325,1.4915,50,poor
9028214,32.09,74.99,1010.01,35.13,1456.76,1.174,1.8110,1641.22,1.323,1.4951,50,poor
9034083,32.09,74.96,1010.01,35.22,1459.54,1.176,1.8057,1660.02,1.338,1.4668,50,poor
9039952,32.10,74.95,1010.01,35.31,1457.90,1.175,1.8088,1639.12,1.321,1.4983,50,poor
9045821,32.10,74.95,1010.02,35.11,1458.96,1.176,1.8068,1636.70,1.319,1.5020,50,poor
9051690,32.10,74.95,1010.01,35.08,1455.74,1.173,1.8130,1634.76,1.317,1.5050,50,poor
9057559,32.10,74.98,1010.01,35.13,1455.40,1.173,1.8137,1640.58,1.322,1.4961,50,poor
9063428,32.10,74.96,1010.01,35.31,1455.00,1.173,1.8144,1646.34,1.327,1.4873,50,poor
9069297,32.11,74.93,1010.01,35.31,1452.86,1.171,1.8186,1641.10,1.322,1.4953,50,poor
9075166,32.11,74.94,1010.01,35.40,1455.54,1.173,1.8134,1646.94,1.327,1.4864,50,poor
9081035,32.11,74.94,1010.00,35.25,1456.64,1.174,1.8113,1651.14,1.331,1.4801,50,poor
9086904,32.11,74.91,1010.00,35.28,1457.18,1.174,1.8102,1654.92,1.334,1.4744,50,poor
9092773,32.11,74.91,1010.00,35.34,1457.12,1.174,1.8103,1638.54,1.320,1.4992,50,poor
9098642,32.11,74.92,1010.01,35.19,1457.16,1.174,1.8103,1663.16,1.340,1.4622,50,poor
9104511,32.12,74.94,1010.01,35.25,1458.86,1.176,1.8070,1665.54,1.342,1.4587,50,poor
9110380,32.12,74.94,1010.00,35.05,1460.38,1.177,1.8041,1662.70,1.340,1.4629,50,poor
9116249,32.12,74.95,1010.01,35.16,1461.10,1.177,1.8027,1677.84,1.352,1.4406,50,poor
9122118,32.12,74.94,1010.01,35.34,1461.40,1.178,1.8021,1694.94,1.366,1.4160,50,poor
9127987,32.12,74.94,1010.01,35.19,1476.66,1.190,1.7732,1750.32,1.411,1.3396,50,poor
9133856,32.12,75.09,1010.01,34.96,1502.28,1.211,1.7259,1637.36,1.319,1.5010,50,poor
9139725,32.12,75.53,1010.02,35.28,1476.32,1.190,1.7738,1695.14,1.366,1.4157,50,poor
9145594,32.13,75.53,1010.03,35.43,1484.10,1.196,1.7592,1681.04,1.355,1.4360,50,poor
9151463,32.14,75.38,1010.03,35.19,1478.92,1.192,1.7689,1646.40,1.327,1.4872,50,poor
9157332,32.14,75.26,1010.03,35.16,1473.30,1.187,1.7795,1626.56,1.311,1.5176,50,poor
9163201,32.14,75.13,1010.03,34.96,1481.52,1.194,1.7641,1642.80,1.324,1.4927,50,poor
9169070,32.15,75.06,1010.03,35.31,1487.12,1.198,1.7536,1643.74,1.325,1.4913,50,poor
9174939,32.15,75.02,1010.03,35.11,1483.26,1.195,1.7608,1639.94,1.322,1.4970,50,poor
9180808,32.15,74.96,1010.02,35.11,1482.02,1.194,1.7631,1643.70,1.325,1.4913,50,poor
9186677,32.16,74.95,1010.02,35.11,1479.54,1.192,1.7678,1635.76,1.318,1.5034,50,poor
9192546,32.16,74.97,1010.02,35.05,1476.04,1.189,1.7743,1639.58,1.321,1.4976,50,poor
9198415,32.16,74.98,1010.02,34.99,1474.94,1.189,1.7764,1636.00,1.318,1.5031,50,poor
9204284,32.16,74.95,1010.02,35.02,1477.14,1.190,1.7722,1658.92,1.337,1.4685,50,poor
9210153,32.16,74.89,1010.03,35.13,1474.04,1.188,1.7781,1668.48,1.345,1.4543,50,poor
9216022,32.17,74.87,1010.03,35.13,1472.42,1.187,1.7811,1660.60,1.338,1.4660,50,poor
9221891,32.17,74.84,1010.02,34.96,1471.02,1.185,1.7838,1647.98,1.328,1.4849,50,poor
9227760,32.17,74.82,1010.02,35.02,1470.94,1.185,1.7839,1660.68,1.338,1.4659,50,poor
9233629,32.17,74.85,1010.02,34.93,1467.50,1.183,1.7905,1647.14,1.327,1.4861,50,poor
9239498,32.18,74.82,1010.02,35.13,1461.38,1.178,1.8021,1639.40,1.321,1.4979,50,poor
9245367,32.18,74.83,1010.02,34.93,1503.42,1.212,1.7238,1491.80,1.202,1.7450,50,poor
9251236,32.18,74.83,1010.02,34.88,1500.26,1.209,1.7295,1496.74,1.206,1.7359,50,poor
9257105,32.18,74.83,1010.03,34.93,1502.72,1.211,1.7251,1504.80,1.213,1.7213,50,poor
9262974,32.19,74.81,1010.03,35.02,1495.10,1.205,1.7389,1513.58,1.220,1.7055,50,poor
9268843,32.19,74.83,1010.03,35.11,1495.24,1.205,1.7387,1513.08,1.219,1.7064,50,poor
9274712,32.19,74.87,1010.03,35.16,1499.96,1.209,1.7301,1515.88,1.222,1.7014,50,poor
9280581,32.19,74.87,1010.03,35.19,1497.24,1.207,1.7350,1517.48,1.223,1.6986,50,poor
9286450,32.19,74.87,1010.03,35.25,1498.36,1.207,1.7330,1519.92,1.225,1.6942,50,poor
9292319,32.19,74.89,1010.03,35.31,1495.06,1.205,1.7390,1518.72,1.224,1.6963,50,poor
9298188,32.20,74.89,1010.03,35.43,1493.24,1.203,1.7424,1519.76,1.225,1.6945,50,poor
9304057,32.20,74.84,1010.03,35.43,1496.16,1.206,1.7370,1519.58,1.225,1.6948,50,poor
9309926,32.20,74.82,1010.03,35.28,1492.18,1.202,1.7443,1520.52,1.225,1.6932,50,poor
9315795,32.20,74.83,1010.04,35.52,1492.94,1.203,1.7429,1521.48,1.226,1.6915,50,poor
9321664,32.21,74.82,1010.04,35.37,1492.26,1.203,1.7442,1523.06,1.227,1.6887,50,poor
9327533,32.21,74.82,1010.03,35.49,1492.12,1.202,1.7444,1523.58,1.228,1.6877,50,poor
9333402,32.21,74.82,1010.03,35.60,1492.66,1.203,1.7434,1524.10,1.228,1.6868,50,poor
9339271,32.21,74.82,1010.03,35.49,1486.76,1.198,1.7543,1524.08,1.228,1.6869,50,poor
9345140,32.21,74.82,1010.03,35.43,1495.12,1.205,1.7389,1524.98,1.229,1.6853,50,poor
9351009,32.21,74.80,1010.04,35.43,1490.12,1.201,1.7481,1528.02,1.231,1.6799,50,poor
9356878,32.22,74.78,1010.03,35.37,1489.96,1.201,1.7484,1529.84,1.233,1.6768,50,poor
9362747,32.21,74.77,1010.03,35.34,1490.58,1.201,1.7473,1521.00,1.226,1.6923,50,poor
9368616,32.22,74.77,1010.04,35.52,1489.86,1.201,1.7486,1528.30,1.232,1.6794,50,poor
9374485,32.22,74.75,1010.04,35.49,1491.26,1.202,1.7460,1529.92,1.233,1.6766,50,poor
9380354,32.21,74.72,1010.04,35.40,1490.20,1.201,1.7480,1531.04,1.234,1.6747,50,poor
9386223,32.21,74.74,1010.05,35.43,1489.42,1.200,1.7494,1531.90,1.234,1.6732,50,poor
9392092,32.22,74.74,1010.05,35.84,1488.94,1.200,1.7503,1540.08,1.241,1.6590,50,poor
9397961,32.22,74.75,1010.05,35.63,1488.16,1.199,1.7517,1535.32,1.237,1.6672,50,poor
9403830,32.22,74.76,1010.05,35.78,1487.98,1.199,1.7521,1532.94,1.235,1.6713,50,poor
9409699,32.22,74.79,1010.05,35.54,1488.24,1.199,1.7516,1536.88,1.239,1.6645,50,poor
9415568,32.22,74.80,1010.04,35.63,1488.02,1.199,1.7520,1535.00,1.237,1.6678,50,poor
9421437,32.22,74.77,1010.05,35.54,1487.80,1.199,1.7524,1535.00,1.237,1.6678,50,poor
9427306,32.22,74.75,1010.06,35.58,1487.80,1.199,1.7524,1533.78,1.236,1.6699,50,poor
9433175,32.22,74.73,1010.06,35.54,1487.90,1.199,1.7522,1532.40,1.235,1.6723,50,poor
9439044,32.22,74.73,1010.05,35.34,1487.50,1.199,1.7529,1530.64,1.233,1.6754,50,poor
9444913,32.22,74.72,1010.04,35.31,1487.54,1.199,1.7529,1538.94,1.240,1.6609,50,poor
9450782,32.22,74.72,1010.05,35.34,1487.40,1.199,1.7531,1541.78,1.242,1.6560,50,poor
9456651,32.23,74.70,1010.04,35.40,1486.46,1.198,1.7549,1540.62,1.242,1.6580,50,poor
9462520,32.23,74.71,1010.04,35.46,1486.30,1.198,1.7552,1534.36,1.236,1.6689,50,poor
9468389,32.23,74.71,1010.04,35.54,1485.84,1.197,1.7560,1530.84,1.234,1.6750,50,poor
9474258,32.23,74.69,1010.05,35.46,1485.56,1.197,1.7565,1542.78,1.243,1.6543,50,poor
9480127,32.24,74.69,1010.04,35.49,1483.34,1.195,1.7607,1537.64,1.239,1.6632,50,poor
9485996,32.24,74.66,1010.03,35.28,1485.06,1.197,1.7575,1534.98,1.237,1.6678,50,poor
9491865,32.24,74.66,1010.03,35.31,1484.10,1.196,1.7592,1535.00,1.237,1.6678,50,poor
9497734,32.24,74.65,1010.03,35.37,1482.38,1.195,1.7624,1535.00,1.237,1.6678,50,poor
9503603,32.24,74.66,1010.03,35.37,1486.02,1.198,1.7557,1535.00,1.237,1.6678,50,poor
9509472,32.24,74.67,1010.04,35.31,1486.00,1.198,1.7557,1535.40,1.237,1.6671,50,poor
9515341,32.24,74.69,1010.03,35.66,1482.00,1.194,1.7632,1535.00,1.237,1.6678,50,poor
9521210,32.24,74.72,1010.03,35.46,1481.68,1.194,1.7638,1535.00,1.237,1.6678,50,poor
9527079,32.24,74.74,1010.02,35.75,1481.28,1.194,1.7645,1535.38,1.237,1.6671,50,poor
9532948,32.24,74.74,1010.03,35.69,1485.12,1.197,1.7574,1535.00,1.237,1.6678,50,poor
9538817,32.24,74.72,1010.04,35.81,1484.42,1.196,1.7587,1534.60,1.237,1.6684,50,poor
9544686,32.24,74.69,1010.04,35.78,1482.92,1.195,1.7614,1532.00,1.235,1.6730,50,poor
9550555,32.24,74.71,1010.04,35.63,1486.24,1.198,1.7553,1535.00,1.237,1.6678,50,poor
9556424,32.24,74.70,1010.04,35.49,1483.16,1.195,1.7610,1536.08,1.238,1.6659,50,poor
9562293,32.25,74.72,1010.05,35.46,1482.22,1.194,1.7627,1536.22,1.238,1.6656,50,poor
9568162,32.25,74.70,1010.05,35.49,1480.64,1.193,1.7657,1533.48,1.236,1.6704,50,poor
9574031,32.25,74.69,1010.05,35.60,1482.62,1.195,1.7620,1529.50,1.233,1.6773,50,poor
9579900,32.24,74.66,1010.05,35.54,1487.52,1.199,1.7529,1541.78,1.242,1.6560,50,poor
9585769,32.25,74.68,1010.04,35.52,1487.52,1.199,1.7529,1531.32,1.234,1.6742,50,poor
9591638,32.25,74.68,1010.05,35.69,1483.06,1.195,1.7612,1535.00,1.237,1.6678,50,poor
